date,y,proba_cv
2020-02-24,0,0.500903738871944
2020-02-25,0,0.5016104206001364
2020-02-26,0,0.4953685646529702
2020-02-27,0,0.49098054087709947
2020-02-28,1,0.5162025624277939
2020-03-02,0,0.5228731092980619
2020-03-03,1,0.5620107711092042
2020-03-04,0,0.5455044021092621
2020-03-05,0,0.5626018614118432
2020-03-06,0,0.5424982384114555
2020-03-09,1,0.504987229962338
2020-03-10,0,0.5314596622795834
2020-03-11,0,0.5541914113179496
2020-03-12,1,0.5755650703348426
2020-03-13,0,0.6295531321501244
2020-03-16,1,0.709937095707714
2020-03-17,0,0.6594611624522344
2020-03-18,1,0.6687803486962243
2020-03-19,0,0.6883160676945402
2020-03-20,0,0.605589276562099
2020-03-23,1,0.6693098510360126
2020-03-24,0,0.603220389958277
2020-03-25,1,0.6796662358206657
2020-03-26,0,0.7062536558745668
2020-03-27,1,0.6826532032338714
2020-03-30,0,0.677332429561174
2020-03-31,0,0.5763823267204535
2020-04-01,1,0.5753936887220179
2020-04-02,0,0.5288966436415696
2020-04-03,1,0.6080739224864637
2020-04-06,0,0.6588434430333211
2020-04-07,1,0.6377166554345531
2020-04-08,1,0.6710112347095023
2020-04-09,0,0.6368373941546579
2020-04-13,1,0.6528895961844908
2020-04-14,0,0.590885081297417
2020-04-15,1,0.624424476741628
2020-04-16,1,0.6024917669662974
2020-04-17,0,0.60313331640414
2020-04-20,0,0.6734097995278653
2020-04-21,1,0.5918955264758637
2020-04-22,0,0.6149051980145491
2020-04-23,1,0.5889585449062972
2020-04-24,1,0.5624150271307495
2020-04-27,0,0.5797722181267175
2020-04-28,1,0.5697113478680706
2020-04-29,0,0.5398144471911205
2020-04-30,0,0.5642496088215375
2020-05-01,1,0.5067060714667407
2020-05-04,1,0.4905677828211915
2020-05-05,0,0.5275855817013597
2020-05-06,1,0.49640325445269146
2020-05-07,1,0.5179007804526398
2020-05-08,1,0.5201324589544086
2020-05-11,0,0.5009104017671824
2020-05-12,0,0.5214386878802999
2020-05-13,1,0.47618527559452645
2020-05-14,1,0.4597351457339815
2020-05-15,1,0.47527515212293203
2020-05-19,1,0.4556199843485572
2020-05-20,0,0.49894205564835453
2020-05-21,1,0.5255896799558698
2020-05-22,1,0.5147791084902704
2020-05-25,0,0.49339792008514216
2020-05-26,1,0.48517835848990304
2020-05-27,0,0.4548069447052804
2020-05-28,1,0.4781944109518896
2020-05-29,0,0.47623725305377773
2020-06-01,1,0.4978968773004306
2020-06-02,1,0.5088726639546605
2020-06-03,0,0.4703000236334611
2020-06-04,1,0.49337219845708674
2020-06-05,1,0.46621745459333713
2020-06-08,0,0.48681734971105983
2020-06-09,0,0.4931355968922254
2020-06-10,0,0.4725472363358346
2020-06-11,1,0.522467277547715
2020-06-12,1,0.48679813420715823
2020-06-15,1,0.5122586597070232
2020-06-16,0,0.5159839143985101
2020-06-17,1,0.5466573560686238
2020-06-18,0,0.5760984207503907
2020-06-19,1,0.5349079945898337
2020-06-22,1,0.4996814253909451
2020-06-23,0,0.4778902571335536
2020-06-24,1,0.48735450881632947
2020-06-25,0,0.4564386332222474
2020-06-26,1,0.5059874678445931
2020-06-29,1,0.5005481974524083
2020-06-30,1,0.4830903531718217
2020-07-02,0,0.4918468063795691
2020-07-03,1,0.5046459058932242
2020-07-06,0,0.48604019999907955
2020-07-07,0,0.5060526643799758
2020-07-08,1,0.4703500469201374
2020-07-09,1,0.46491114482040025
2020-07-10,0,0.4764755805265119
2020-07-13,1,0.47210172529481503
2020-07-14,1,0.4840600741637955
2020-07-15,1,0.502702785188664
2020-07-16,1,0.4933335428462451
2020-07-17,1,0.48711089841281224
2020-07-20,0,0.46523067295459836
2020-07-21,1,0.46958340755748135
2020-07-22,0,0.4645413953894222
2020-07-23,0,0.49071231156199646
2020-07-24,1,0.4890112960942299
2020-07-27,0,0.4932269158669174
2020-07-28,1,0.47962611825878854
2020-07-29,1,0.48518387355241355
2020-07-30,1,0.49470370257617047
2020-07-31,1,0.49239965235270244
2020-08-04,1,0.4621681089844474
2020-08-05,1,0.46628843302047795
2020-08-06,1,0.45620839456588713
2020-08-07,1,0.4411237129142978
2020-08-10,0,0.4402981357663721
2020-08-11,1,0.4528955322526022
2020-08-12,0,0.462213052472125
2020-08-13,1,0.4918640029234292
2020-08-14,0,0.48157250547929753
2020-08-17,1,0.48773312038146627
2020-08-18,0,0.4909710236561173
2020-08-19,1,0.4767772869200816
2020-08-20,1,0.4769256130587003
2020-08-21,1,0.4598116577726898
2020-08-24,1,0.44642015622777903
2020-08-25,1,0.45823534400155996
2020-08-26,1,0.44433325233378024
2020-08-27,1,0.44105699113179925
2020-08-28,0,0.43211359841153907
2020-08-31,1,0.4420725260858986
2020-09-01,1,0.43807254769930487
2020-09-02,0,0.43158847862417465
2020-09-03,0,0.5025055684657146
2020-09-04,0,0.5049501710755849
2020-09-08,1,0.5147899990319144
2020-09-09,0,0.5110532983012487
2020-09-10,0,0.5162105000768986
2020-09-11,1,0.533919722190329
2020-09-14,1,0.5286683244278887
2020-09-15,0,0.547487739383302
2020-09-16,0,0.522897537465431
2020-09-17,0,0.494718522841636
2020-09-18,0,0.47830222264363426
2020-09-21,1,0.46804520024405527
2020-09-22,0,0.4738107264396904
2020-09-23,1,0.49901902620958005
2020-09-24,1,0.5026333583868396
2020-09-25,1,0.517029818689578
2020-09-28,0,0.5180223845243851
2020-09-29,1,0.5140987072826206
2020-09-30,1,0.5071820491515237
2020-10-01,0,0.4995627705998963
2020-10-02,1,0.5056297431520483
2020-10-05,0,0.49369996958413376
2020-10-06,1,0.5205344190655783
2020-10-07,1,0.5221068359712799
2020-10-08,1,0.5494022493302421
2020-10-09,1,0.5380019655469156
2020-10-13,0,0.4998226608845691
2020-10-14,1,0.5365104132110398
2020-10-15,0,0.5094311210832991
2020-10-16,0,0.513574571948563
2020-10-19,0,0.5288350677864059
2020-10-20,0,0.49771351823676974
2020-10-21,1,0.5172967439536347
2020-10-22,1,0.5060777094348257
2020-10-23,0,0.5098085648262332
2020-10-26,0,0.5260751308902626
2020-10-27,0,0.5087221157930775
2020-10-28,1,0.507843273839417
2020-10-29,0,0.4890956938508316
2020-10-30,1,0.48698944144517103
2020-11-02,1,0.5135650692351746
2020-11-03,1,0.5197143978027106
2020-11-04,1,0.53917977176877
2020-11-05,0,0.5299689163855734
2020-11-06,1,0.5342408925894585
2020-11-09,1,0.49928361457888387
2020-11-10,1,0.5083320907917365
2020-11-11,0,0.4877660671047577
2020-11-12,1,0.4847890071766285
2020-11-13,1,0.48748511309214176
2020-11-16,0,0.502873872497823
2020-11-17,0,0.5232166582155358
2020-11-18,1,0.5183886325501441
2020-11-19,0,0.5060036492139752
2020-11-20,1,0.49995719522588056
2020-11-23,1,0.47916734443561676
2020-11-24,0,0.4842785453485901
2020-11-25,1,0.5048215782354774
2020-11-26,1,0.5042349247744553
2020-11-27,0,0.48841396813625465
2020-11-30,1,0.4653998746125403
2020-12-01,1,0.4483436166938103
2020-12-02,0,0.45610221888772967
2020-12-03,1,0.4641381542129353
2020-12-04,0,0.4630634124753441
2020-12-07,1,0.4713230435033234
2020-12-08,0,0.4452707355508747
2020-12-09,0,0.4451058147964725
2020-12-10,0,0.4696887851067813
2020-12-11,0,0.47095213542240777
2020-12-14,1,0.48473561152074207
2020-12-15,1,0.4677765615947764
2020-12-16,1,0.45419133637065384
2020-12-17,1,0.4792696730299486
2020-12-18,1,0.4739283983490671
2020-12-21,1,0.4739506274396275
2020-12-22,0,0.4585102343827057
2020-12-23,1,0.46543076021634994
2020-12-24,1,0.4651781382287594
2020-12-29,0,0.4404867696862861
2020-12-30,1,0.4841712801594864
2020-12-31,0,0.47171583329607975
2021-01-04,0,0.47599936350793565
2021-01-05,1,0.48965193725533457
2021-01-06,1,0.47590057780874195
2021-01-07,1,0.4784420313518481
2021-01-08,0,0.4720696523677369
2021-01-11,0,0.48803273384910517
2021-01-12,1,0.49744119630778655
2021-01-13,0,0.4750849904397991
2021-01-14,1,0.4900145766709364
2021-01-15,1,0.4778419297284803
2021-01-18,1,0.4873541257020429
2021-01-19,1,0.4936989942021329
2021-01-20,0,0.49017759363676666
2021-01-21,1,0.48851149910874936
2021-01-22,1,0.4638892660007529
2021-01-25,0,0.4336014602250879
2021-01-26,0,0.46421712005173627
2021-01-27,1,0.4802488795688117
2021-01-28,0,0.4806332470944656
2021-01-29,1,0.5132114313359853
2021-02-01,1,0.506560519892226
2021-02-02,0,0.5211876524472743
2021-02-03,1,0.5393975475303109
2021-02-04,0,0.5077722357420527
2021-02-05,1,0.531670417646774
2021-02-08,0,0.49917295298452846
2021-02-09,0,0.48249104531113884
2021-02-10,1,0.49228622773027064
2021-02-11,1,0.4793011412324008
2021-02-12,0,0.4773969513223855
2021-02-16,1,0.4371012158745077
2021-02-17,0,0.4593793467994408
2021-02-18,0,0.4783417497237768
2021-02-19,0,0.45663820295435475
2021-02-22,0,0.4530765076943642
2021-02-23,1,0.4454881827181655
2021-02-24,0,0.4506794580357148
2021-02-25,1,0.48401349611548466
2021-02-26,1,0.4741083155119953
2021-03-01,0,0.4860354260715602
2021-03-02,0,0.5105595490036515
2021-03-03,0,0.499290469057832
2021-03-04,1,0.5009379794119809
2021-03-05,0,0.4941373739794657
2021-03-08,1,0.5091559832740532
2021-03-09,1,0.5194948247664706
2021-03-10,1,0.5269481592623041
2021-03-11,0,0.5408970876550238
2021-03-12,1,0.5357906277656919
2021-03-15,0,0.5054483010358329
2021-03-16,1,0.5016332865491494
2021-03-17,0,0.49952622862367263
2021-03-18,0,0.5182417429645927
2021-03-19,1,0.49517364984197126
2021-03-22,0,0.49733445241816043
2021-03-23,0,0.49912782266989864
2021-03-24,1,0.49669949624468485
2021-03-25,1,0.4911366536651519
2021-03-26,0,0.4960358624422411
2021-03-29,1,0.48189932506806143
2021-03-30,0,0.48619087310495224
2021-03-31,1,0.4895170476640597
2021-04-01,1,0.47503423639320924
2021-04-05,1,0.4668594243237145
2021-04-06,1,0.4847954085713019
2021-04-07,0,0.47842218072412807
2021-04-08,1,0.4802895812308087
2021-04-09,1,0.46848816267374194
2021-04-12,1,0.44967598829876215
2021-04-13,0,0.4543518634958517
2021-04-14,1,0.4645086219979891
2021-04-15,1,0.4623401016807983
2021-04-16,0,0.4603856470110603
2021-04-19,0,0.44131759593140035
2021-04-20,0,0.440673101841062
2021-04-21,0,0.437908182558919
2021-04-22,1,0.4521023104512231
2021-04-23,0,0.4533183454487125
2021-04-26,0,0.4552281879609095
2021-04-27,0,0.4589624776235581
2021-04-28,1,0.46500396186438486
2021-04-29,0,0.45211659313888536
2021-04-30,1,0.44639074862268696
2021-05-03,0,0.4489619280154101
2021-05-04,0,0.4404738733541694
2021-05-05,0,0.47201650190780003
2021-05-06,1,0.46869474112441634
2021-05-07,0,0.4572047649896392
2021-05-10,0,0.48452831000390256
2021-05-11,0,0.4769671386368842
2021-05-12,1,0.49252559432707765
2021-05-13,1,0.49140202249878534
2021-05-14,0,0.5024175881372293
2021-05-17,0,0.5264176649716126
2021-05-18,1,0.5360340379105506
2021-05-19,1,0.5290112908758638
2021-05-20,0,0.5322487647391553
2021-05-21,1,0.5137152567582847
2021-05-25,1,0.5122247647919842
2021-05-26,0,0.5243204979081783
2021-05-27,1,0.5333836711403005
2021-05-28,0,0.5154012724315766
2021-05-31,0,0.5063721284753152
2021-06-01,0,0.4927334858161143
2021-06-02,1,0.4925649578096802
2021-06-03,1,0.4998911604904622
2021-06-04,0,0.49275900869544803
2021-06-07,1,0.5224096287394296
2021-06-08,0,0.4999604932716778
2021-06-09,1,0.5158502889954997
2021-06-10,1,0.49681628145374
2021-06-11,1,0.47363206936144153
2021-06-14,1,0.49986431592284025
2021-06-15,1,0.4889119843279258
2021-06-16,1,0.4655644364188636
2021-06-17,0,0.422652301168487
2021-06-18,1,0.49932650380585464
2021-06-21,1,0.4795595066478281
2021-06-22,0,0.5005948865428067
2021-06-23,1,0.5087185252733019
2021-06-24,1,0.47661882682283974
2021-06-25,1,0.49321959581720076
2021-06-28,1,0.4367991836102741
2021-06-29,1,0.47359212413533225
2021-06-30,1,0.45807729065931174
2021-07-02,1,0.44059503251894194
2021-07-05,1,0.43372501451973405
2021-07-06,1,0.4008189328679474
2021-07-07,0,0.4121795852210136
2021-07-08,1,0.4613529697090291
2021-07-09,1,0.4391246782286496
2021-07-12,1,0.42731928870464
2021-07-13,1,0.4426384009534422
2021-07-14,1,0.40207392606521125
2021-07-15,0,0.39950073765177063
2021-07-16,0,0.41087261648349205
2021-07-19,1,0.4076162860540323
2021-07-20,0,0.39752894634763336
2021-07-21,1,0.46155806386241477
2021-07-22,1,0.45334157570558054
2021-07-23,1,0.41944647304858074
2021-07-26,0,0.4529921738322994
2021-07-27,0,0.44811397358177274
2021-07-28,0,0.4727526345651014
2021-07-29,0,0.46525671272980457
2021-07-30,1,0.47439758438835516
2021-08-03,0,0.42959104097382295
2021-08-04,1,0.47965083001588543
2021-08-05,1,0.46290002227304583
2021-08-06,1,0.4464755508403367
2021-08-09,0,0.4562379935676978
2021-08-10,1,0.46693628113185526
2021-08-11,1,0.45323263174936773
2021-08-12,1,0.43901155393106406
2021-08-13,1,0.4477238058286543
2021-08-16,0,0.4275547520464359
2021-08-17,0,0.4626321475849102
2021-08-18,1,0.502747321581869
2021-08-19,1,0.36824216595000087
2021-08-20,0,0.4222038814334424
2021-08-23,0,0.46064855476367
2021-08-24,1,0.4841617326918086
2021-08-25,1,0.46973438010438867
2021-08-26,1,0.4696370479516287
2021-08-27,1,0.4213670513119881
2021-08-30,0,0.44547442832949624
2021-08-31,1,0.4307054738723522
2021-09-01,0,0.4594005485307592
2021-09-02,0,0.4532324187859614
2021-09-03,1,0.4538685217098087
2021-09-07,1,0.41814730483769164
2021-09-08,0,0.39505837900824603
2021-09-09,0,0.44572546289888787
2021-09-10,1,0.48764310654872045
2021-09-13,0,0.4717755769542392
2021-09-14,1,0.5021336436261549
2021-09-15,1,0.4646505921191141
2021-09-16,0,0.4906513521154531
2021-09-17,0,0.5237952706926747
2021-09-20,0,0.5179361752893794
2021-09-21,1,0.5191050521265675
2021-09-22,1,0.4675089854194698
2021-09-23,1,0.48815574274152235
2021-09-24,0,0.5250213886184552
2021-09-27,0,0.5498938289021049
2021-09-28,1,0.5794184713973827
2021-09-29,0,0.5261900247330554
2021-09-30,1,0.5742131160373705
2021-10-01,0,0.483574933427799
2021-10-04,1,0.5928769246858802
2021-10-05,1,0.5293460503149551
2021-10-06,1,0.5314337576752247
2021-10-07,0,0.5397829595721276
2021-10-08,0,0.5695721283193849
2021-10-12,1,0.5687770882962777
2021-10-13,1,0.550512683618667
2021-10-14,1,0.5002405284435761
2021-10-15,1,0.5201153722841094
2021-10-18,1,0.5319294305679645
2021-10-19,1,0.531269140084702
2021-10-20,1,0.5484992261735793
2021-10-21,0,0.5095105950817477
2021-10-22,1,0.5151842031922067
2021-10-25,1,0.4923916595274255
2021-10-26,0,0.508365523163065
2021-10-27,1,0.538417385178377
2021-10-28,1,0.5009976944750536
2021-10-29,1,0.5052673556756576
2021-11-01,1,0.508954609224382
2021-11-02,1,0.4863475025592473
2021-11-03,1,0.4898275586243799
2021-11-04,1,0.46507752022949955
2021-11-05,1,0.47972179971838835
2021-11-08,0,0.45954885462483036
2021-11-09,0,0.4626903965856789
2021-11-10,1,0.4604875414073324
2021-11-11,1,0.4682000584530187
2021-11-12,0,0.4838169506180227
2021-11-15,1,0.4952080337951673
2021-11-16,1,0.45808833159952633
2021-11-17,1,0.49281497440248845
2021-11-18,1,0.41384583584508
2021-11-19,1,0.411053220093425
2021-11-22,0,0.39014803656384356
2021-11-23,1,0.4212742815364717
2021-11-24,1,0.42891258555465633
2021-11-25,0,0.45063575714659565
2021-11-26,1,0.4597139247583912
2021-11-29,0,0.4227326869390175
2021-11-30,0,0.5274723537334798
2021-12-01,1,0.5033259856304056
2021-12-02,0,0.42155488932303464
2021-12-03,1,0.4902206862731501
2021-12-06,1,0.4743105914906631
2021-12-07,1,0.460967270875008
2021-12-08,0,0.4859592134227775
2021-12-09,1,0.4946450755264779
2021-12-10,0,0.4534877998823157
2021-12-13,0,0.48326055662700546
2021-12-14,1,0.4909983607045503
2021-12-15,0,0.42177887482253296
2021-12-16,0,0.5338951642583909
2021-12-17,0,0.5009319232466183
2021-12-20,1,0.5357990973330246
2021-12-21,1,0.44307472977977125
2021-12-22,1,0.4845446629833305
2021-12-23,1,0.483319997631983
2021-12-24,1,0.504886039139137
2021-12-29,0,0.42928665565397
2021-12-30,0,0.5244567577557071
2021-12-31,1,0.5077646448874118
2022-01-04,0,0.40764738561074254
2022-01-05,0,0.5059828185430986
2022-01-06,0,0.4715048813599116
2022-01-07,1,0.5096913513607134
2022-01-10,1,0.45181663718237414
2022-01-11,0,0.4786706434781609
2022-01-12,0,0.5206552345295458
2022-01-13,1,0.5259712955914063
2022-01-14,1,0.47095455269812625
2022-01-17,0,0.5242766208995105
2022-01-18,0,0.5382106755538487
2022-01-19,0,0.5253595096112844
2022-01-20,0,0.5341078421475831
2022-01-21,1,0.5333897255819052
2022-01-24,0,0.449195516269166
2022-01-25,1,0.5788068511440437
2022-01-26,1,0.5186566580003243
2022-01-27,1,0.5709180072537927
2022-01-28,1,0.47618662853801413
2022-01-31,1,0.501880271029435
2022-02-01,1,0.5381469039444026
2022-02-02,0,0.5309618269921142
2022-02-03,1,0.6331054444920052
2022-02-04,0,0.5178993935354702
2022-02-07,1,0.5921996542566996
2022-02-08,1,0.5349777285804106
2022-02-09,0,0.5389031687535959
2022-02-10,0,0.6341136959258505
2022-02-11,0,0.6206042907394461
2022-02-14,1,0.5721314390309669
2022-02-15,0,0.49931286813100545
2022-02-16,0,0.5306346357199094
2022-02-17,0,0.6197890100345379
2022-02-18,0,0.5395032112848935
2022-02-22,0,0.5805117628782671
2022-02-23,1,0.5829609712814087
2022-02-24,1,0.41853365509416174
2022-02-25,0,0.4782380957878193
2022-02-28,0,0.5367349955187397
2022-03-01,1,0.5856549012630774
2022-03-02,0,0.5099457399807732
2022-03-03,0,0.5423325795105127
2022-03-04,0,0.5587904144688486
2022-03-07,0,0.6088490721166477
2022-03-08,1,0.5421632256132973
2022-03-09,0,0.5188899266468991
2022-03-10,0,0.5942753661012355
2022-03-11,0,0.6101930621816912
2022-03-14,1,0.5543026038889877
2022-03-15,1,0.5085155127349683
2022-03-16,1,0.4879869592031832
2022-03-17,1,0.5341247894213463
2022-03-18,0,0.5200407065574519
2022-03-21,1,0.5629707142919569
2022-03-22,0,0.5307670531472866
2022-03-23,1,0.5954938207849941
2022-03-24,1,0.5177673803329302
2022-03-25,1,0.5594323280178497
2022-03-28,1,0.5215789673020098
2022-03-29,0,0.5036969156206216
2022-03-30,0,0.5782207708235024
2022-03-31,1,0.57885448895228
2022-04-01,1,0.4909222918346061
2022-04-04,0,0.5073484245506439
2022-04-05,0,0.5559871469492731
2022-04-06,1,0.49648204760964854
2022-04-07,0,0.4836625629162938
2022-04-08,0,0.5504128172198813
2022-04-11,0,0.5396149389122513
2022-04-12,1,0.5077568293824909
2022-04-13,0,0.4947953366115681
2022-04-14,1,0.5563357007571613
2022-04-18,1,0.5215804520935985
2022-04-19,0,0.4562088889089496
2022-04-20,0,0.5441719678806324
2022-04-21,0,0.5381489532706828
2022-04-22,1,0.5196573351517991
2022-04-25,0,0.461139156089392
2022-04-26,1,0.5735862410442404
2022-04-27,1,0.5154747884216526
2022-04-28,0,0.45215916915074345
2022-04-29,1,0.6430225923975035
2022-05-02,1,0.4868207649259358
2022-05-03,1,0.5333921958280371
2022-05-04,0,0.4596117985272252
2022-05-05,0,0.59806832077042
2022-05-06,0,0.527513882731476
2022-05-09,1,0.5720686359561133
2022-05-10,0,0.5172663366579032
2022-05-11,1,0.6045623364140714
2022-05-12,1,0.5113597754577388
2022-05-13,0,0.5190833086157682
2022-05-16,1,0.6095501602378635
2022-05-17,0,0.5256873878138069
2022-05-18,0,0.6502071536181279
2022-05-19,1,0.5731627807028196
2022-05-20,1,0.5075903542574961
2022-05-24,1,0.5414766619014172
2022-05-25,1,0.5320274229165917
2022-05-26,1,0.533819024664541
2022-05-27,1,0.533288206047603
2022-05-30,0,0.5615768916694328
2022-05-31,0,0.6083354387609815
2022-06-01,1,0.550662062282391
2022-06-02,0,0.49772637996759467
2022-06-03,1,0.6092596915361228
2022-06-06,1,0.5607419364988632
2022-06-07,0,0.5760742242000103
2022-06-08,0,0.6225539688084826
2022-06-09,0,0.6078637323616479
2022-06-10,0,0.5898430470930565
2022-06-13,1,0.571343915135742
2022-06-14,1,0.512698393360966
2022-06-15,0,0.5004554478754722
2022-06-16,1,0.5933242030195753
2022-06-17,1,0.5127858761851181
2022-06-20,1,0.5517036825458073
2022-06-21,1,0.522273355892076
2022-06-22,1,0.5350125838101808
2022-06-23,1,0.5037758025712663
2022-06-24,0,0.47719203811997934
2022-06-27,0,0.5798413872106247
2022-06-28,0,0.6208424965457083
2022-06-29,0,0.549781812681372
2022-06-30,1,0.5839116023315453
2022-07-04,1,0.5460317512341101
2022-07-05,1,0.5290282578595784
2022-07-06,1,0.5716211000181685
2022-07-07,0,0.5386571024068675
2022-07-08,0,0.5862861497482708
2022-07-11,0,0.5658890248827408
2022-07-12,0,0.5624700333802969
2022-07-13,1,0.5400916442112733
2022-07-14,1,0.5124121390109402
2022-07-15,0,0.535196794522565
2022-07-18,1,0.583904806456301
2022-07-19,1,0.5044581647086479
2022-07-20,1,0.5221782400768977
2022-07-21,0,0.4968873011186088
2022-07-22,0,0.5376910618755029
2022-07-25,0,0.546602998571547
2022-07-26,1,0.5308648373834811
2022-07-27,1,0.45314587469820056
2022-07-28,1,0.43314168935168335
2022-07-29,0,0.4650094222538672
2022-08-02,1,0.47680451448783734
2022-08-03,1,0.4691332469512761
2022-08-04,1,0.488766772325074
2022-08-05,0,0.46589022888092085
2022-08-08,0,0.464209908661513
2022-08-09,1,0.5031641608375608
2022-08-10,0,0.4588499233627916
2022-08-11,1,0.49414259665284954
2022-08-12,1,0.4125495509402785
2022-08-15,0,0.40883841567137413
2022-08-16,0,0.49180770486150227
2022-08-17,1,0.47121249946023747
2022-08-18,0,0.4390428067199691
2022-08-19,0,0.4830673131114032
2022-08-22,0,0.5173606316776015
2022-08-23,1,0.5052107756120335
2022-08-24,1,0.45145377609685877
2022-08-25,0,0.4486705081337085
2022-08-26,0,0.5741793831080289
2022-08-29,0,0.5054138089289277
2022-08-30,0,0.4969437123420509
2022-08-31,1,0.5014984985245922
2022-09-01,0,0.43217203293080303
2022-09-02,0,0.5078735241465149
2022-09-06,1,0.489918217984615
2022-09-07,1,0.4601875173463424
2022-09-08,1,0.47426510212842476
2022-09-09,1,0.46042107086022105
2022-09-12,0,0.462784345240456
2022-09-13,1,0.5682719813845859
2022-09-14,0,0.47775419199965374
2022-09-15,0,0.5515018113627013
2022-09-16,1,0.5275074394649958
2022-09-19,0,0.5260957623625583
2022-09-20,0,0.5804404680965618
2022-09-21,0,0.5680912381261245
2022-09-22,0,0.5605325492537079
2022-09-23,0,0.5099564302382186
2022-09-26,0,0.5181671847385815
2022-09-27,1,0.5170979243581009
2022-09-28,0,0.47185793546372345
2022-09-29,0,0.5696648533550057
2022-09-30,1,0.5534443028981989
2022-10-03,1,0.4932548726500806
2022-10-04,1,0.4309212056597453
2022-10-05,0,0.5389832672461143
2022-10-06,0,0.5263324694197608
2022-10-07,0,0.6262871139920139
2022-10-11,0,0.5559778667788084
2022-10-12,1,0.5706186187765334
2022-10-13,0,0.4510558032339971
2022-10-14,1,0.6024790328357077
2022-10-17,1,0.5549557364236619
2022-10-18,0,0.5029057375394341
2022-10-19,0,0.5848871354336792
2022-10-20,1,0.5664136936873245
2022-10-21,1,0.452631222162358
2022-10-24,1,0.43991100014695367
2022-10-25,0,0.5205625249845856
2022-10-26,0,0.5645024366640533
2022-10-27,1,0.5619865551031754
2022-10-28,0,0.42029089829122723
2022-10-31,0,0.5705487010686124
2022-11-01,0,0.5480067389517825
2022-11-02,0,0.5883756498321472
2022-11-03,0,0.5709236520584211
2022-11-04,1,0.5250484805105452
2022-11-07,1,0.48709241177475776
2022-11-08,0,0.4936792768675684
2022-11-09,1,0.5577885473599662
2022-11-10,1,0.38113152241381115
2022-11-11,0,0.49421691525409245
2022-11-14,1,0.5204721204886478
2022-11-15,0,0.4283709760594333
2022-11-16,0,0.5026319352281743
2022-11-17,1,0.5059242590318346
2022-11-18,1,0.4807801955581175
2022-11-21,1,0.5159390311697469
2022-11-22,1,0.48274436349581346
2022-11-23,1,0.5052908532137512
2022-11-24,1,0.4778777946528133
2022-11-25,0,0.42964706820234067
2022-11-28,1,0.5027460297875498
2022-11-29,1,0.4390568628254574
2022-11-30,0,0.3631871256062559
2022-12-01,1,0.4913806767329679
2022-12-02,0,0.43623933213509936
2022-12-05,0,0.5057447748090513
2022-12-06,0,0.5121464286340416
2022-12-07,1,0.46858668941845794
2022-12-08,0,0.48195626505570055
2022-12-09,1,0.4990785466604897
2022-12-12,1,0.465683255334298
2022-12-13,0,0.45655845392291566
2022-12-14,0,0.5034014466969718
2022-12-15,0,0.5140234967536075
2022-12-16,0,0.49591023419140434
2022-12-19,0,0.5352136076586038
2022-12-20,1,0.49898917248588215
2022-12-21,0,0.4774018412101259
2022-12-22,1,0.5709621736767947
2022-12-23,0,0.5281004151169552
2022-12-28,1,0.5714818577491038
2022-12-29,0,0.49278100467484287
2022-12-30,1,0.5334097186570816
2023-01-03,0,0.4777731407651475
2023-01-04,0,0.5160982168064362
2023-01-05,1,0.5294007672595996
2023-01-06,0,0.45588043243248716
2023-01-09,1,0.5348965799666526
2023-01-10,1,0.48587643034686584
2023-01-11,0,0.4794785250081812
2023-01-12,1,0.4967575656723496
2023-01-13,1,0.49479713899322014
2023-01-16,0,0.5363249293011136
2023-01-17,0,0.5280183655789475
2023-01-18,0,0.5086476724087586
2023-01-19,1,0.5738548423728358
2023-01-20,1,0.4904853014610735
2023-01-23,0,0.49841379168259187
2023-01-24,1,0.5334810015198808
2023-01-25,1,0.5139550564276977
2023-01-26,1,0.4861377203320551
2023-01-27,0,0.5005889687031118
2023-01-30,1,0.5467295590955557
2023-01-31,1,0.47625153707619455
2023-02-01,1,0.4609226527574319
2023-02-02,0,0.4353481772117466
2023-02-03,0,0.4812093268238672
2023-02-06,1,0.5049065043192797
2023-02-07,0,0.4218075889750289
2023-02-08,0,0.5132855006436186
2023-02-09,0,0.506081982596984
2023-02-10,1,0.5008761678389612
2023-02-13,1,0.48901892174067946
2023-02-14,1,0.4878994102421424
2023-02-15,0,0.48027329633099664
2023-02-16,0,0.4983319936239519
2023-02-17,0,0.5067534185885114
2023-02-21,0,0.5579530766865272
2023-02-22,1,0.49974401475255675
2023-02-23,0,0.48165277946433976
2023-02-24,1,0.5211520585035645
2023-02-27,1,0.5072132917727297
2023-02-28,0,0.49087872149521605
2023-03-01,1,0.5293186263766393
2023-03-02,1,0.4764879762101036
2023-03-03,1,0.46019487401516507
2023-03-06,0,0.49994811323082683
2023-03-07,1,0.4845896227233521
2023-03-08,0,0.49396462961835647
2023-03-09,0,0.5472319861581927
2023-03-10,0,0.5073729731013769
2023-03-13,1,0.4991482953827329
2023-03-14,1,0.45529867335463986
2023-03-15,1,0.5021332993580856
2023-03-16,0,0.48349136533453424
2023-03-17,1,0.5663150010096255
2023-03-20,1,0.49241872055730096
2023-03-21,0,0.43509393886861775
2023-03-22,1,0.5760917204098358
2023-03-23,1,0.4771700091670035
2023-03-24,0,0.4721051861939547
2023-03-27,0,0.5608477490755976
2023-03-28,1,0.5616687805117005
2023-03-29,1,0.5018716304111471
2023-03-30,1,0.5077265391946514
2023-03-31,0,0.4489399132856015
